,ID,datetime,has_media,is_reply,is_retweet,medias,nbr_favorite,nbr_reply,nbr_retweet,text,url,user_id,usernameTweet
298,4.95114E+17,1/8/2014 15:47,,FALSE,FALSE,,0,0,0,# Sapura  Onix te water gelaten @royalihc . pic.twitter.com/tDLjpHtIQb,/VdrSteege/status/495113518073786368,275923026,VdrSteege
299,4.95446E+17,2/8/2014 13:47,,FALSE,FALSE,,0,2,1,"Vertrek voor het incateren proefvaart nummer 3 voor #IHCMERWEDE  met de #Sapura  Topazio"" van 4 t/m 13 aug.  pic.twitter.com/Hcurv8xohg",/mlbaanen/status/495445675539451905,174967302,mlbaanen
300,4.99098E+17,12/8/2014 15:41,,FALSE,FALSE,,0,0,0,Just back from a successful seatrail with the #sapura  #topazio,/SimonOomen/status/499098220535238656,81307839,SimonOomen
301,5.00166E+17,15/8/2014 14:25,,FALSE,FALSE,,1,0,1,F**Kin' #sapura  school rich kids throwing rubbish out of their car. Money can't buy you moral. Hope they burn with garbage,/philippeleh/status/500166323935014912,143126665,philippeleh
302,5.0022E+17,15/8/2014 17:57,,FALSE,FALSE,,0,0,0,Thanks for inviting our family! #openhouse  #skpb  #sapura  #aidilfitri @ Sapura @Mines  http:// instagram.com/p/rtvcniSVNf/  ,/ronnarose/status/500219698089570304,56557358,ronnarose
303,5.00234E+17,15/8/2014 18:55,,FALSE,FALSE,,0,0,0,"18 ekoq dh settle ,2 ekoq nie ja lagi  ,open house  Sapura   #gangparttime  #mines  #sapura  #openhouse  @…  http:// instagram.com/p/rt2DkOn-S0/  ",/inihakimhamid/status/500234231524495361,839898001,inihakimhamid
304,5.00263E+17,15/8/2014 20:48,,FALSE,FALSE,,0,0,0,Yang baju hijau tu Peter Parker #InstaSize  #Sapura  #Work  #OpenHouse   http:// instagram.com/p/ruDB8RAGQf/  ,/__hvfiz/status/500262762527092736,413813866,__hvfiz
305,5.00304E+17,15/8/2014 23:31,,FALSE,FALSE,,0,0,0,Selfie raya katanya! #sapura  #selamathariraya @ Sapura @Mines  http:// instagram.com/p/ruVt-iJBMh/  ,/ArifAizudeen/status/500303857734651905,111466135,ArifAizudeen
306,5.00304E+17,15/8/2014 23:34,,FALSE,FALSE,,0,0,0,Sulynn the counselor..thank you  #sapura  #selamathariraya @ Sapura @Mines  http:// instagram.com/p/ruV_gJpBND/  ,/ArifAizudeen/status/500304459822825473,111466135,ArifAizudeen
307,5.00305E+17,15/8/2014 23:36,,FALSE,FALSE,,0,0,0,Shahril Stephen aka Taiko. Tq boss! #sapura  #selamathariraya @ Sapura @Mines  http:// instagram.com/p/ruWQoPJBNl/  ,/ArifAizudeen/status/500305048149438464,111466135,ArifAizudeen
308,5.00306E+17,15/8/2014 23:39,,FALSE,FALSE,,0,0,0,A big thank you to them..the eyes and ears of the network  #sapura  #selamathariraya @ Sapura @Mines  http:// instagram.com/p/ruWiimJBOJ/  ,/ArifAizudeen/status/500305664707547136,111466135,ArifAizudeen
309,5.00309E+17,15/8/2014 23:54,,FALSE,FALSE,,0,0,0,# sapura @mines @wan_zulfadzlii  pic.twitter.com/dWqwHbSdWi,/Khairollll/status/500309453099368448,729288673,Khairollll
310,5.0031E+17,15/8/2014 23:57,,FALSE,FALSE,,3,0,1,Pantang berundur kecuali operasi ZERO! #sapura @mines @arieisdead  pic.twitter.com/zXRdiixWWP,/Khairollll/status/500310262256128000,729288673,Khairollll
311,5.00362E+17,16/8/2014 3:21,,FALSE,FALSE,,0,0,0,"Curi tulang itu kami, hiks   #sapura @mines  pic.twitter.com/Xh27XGM9aG",/Khairollll/status/500361765046071296,729288673,Khairollll
312,5.00536E+17,16/8/2014 14:52,,FALSE,FALSE,,1,0,0,"RT""@wan_zulfadzlii: Open house.....  #sapura @mines .. Wa bakar otak lu...  @Khairollll   https://twitter.com/wan_zulfadzlii/status/500486142836240385/photo/1 pic.twitter.com/0ldTiScKxo   """,/Khairollll/status/500535630166630401,729288673,Khairollll
313,5.00607E+17,16/8/2014 19:36,,FALSE,FALSE,,0,0,0,No hush hush #sapura  #TheMines  #openhouse  #Ayoy  #Acapomey   http:// instagram.com/p/rwfixxAGaj/  ,/__hvfiz/status/500606938757877761,413813866,__hvfiz
314,5.01359E+17,18/8/2014 21:26,,FALSE,FALSE,,0,0,0,Monday yang agak blues  #mondayblues  #secondlastdayworking  #sapura  #corporateday  #monday @ Sapura …  http:// instagram.com/p/r11vIuJBK4/  ,/ArifAizudeen/status/501359428571262976,111466135,ArifAizudeen
315,5.01719E+17,19/8/2014 21:15,,FALSE,FALSE,,0,0,0,Last day in SST before going on leaves.Farewell  #sapura  #lastdayworking  #farewell  #potluck  #wefie …  http:// instagram.com/p/r4ZSQtJBOB/  ,/ArifAizudeen/status/501719077228793857,111466135,ArifAizudeen
316,5.01753E+17,19/8/2014 23:29,,FALSE,FALSE,,0,0,0,Potluck raya! #potluck  #sapura  #selamathariraya @ Sapura  Secured Technologies  http:// instagram.com/p/r4onazpBE9/  ,/ArifAizudeen/status/501752788440072192,111466135,ArifAizudeen
317,5.02181E+17,21/8/2014 3:51,,FALSE,FALSE,,1,0,0,De #haven  #vakantiefoto  is de #sapura  #ônix  bij @royalihc  in de @HavenRotterdam  @De_Havenmeester  #nieuwe  #maas  #nlrtm pic.twitter.com/VyRC3kmAbm,/marcvanderstelt/status/502181164522950656,159047481,marcvanderstelt
318,5.02339E+17,21/8/2014 14:18,,FALSE,FALSE,,0,0,0,Yippy! Tumpang open houzz jiran   Mekaseh neighbour invited warga  Sapura     #openhouse  #sapura …  http:// instagram.com/p/r8zIg7JcBD/  ,/qfedora/status/502338867312082945,335176587,qfedora
319,5.03105E+17,23/8/2014 17:03,,FALSE,FALSE,,1,0,0,Bersama my personal assistant.. #sapura  #kencana  #petrolium pic.twitter.com/vn6jN6TCd5,/aminur_hadi/status/503105248878030849,843562496,aminur_hadi
320,5.03152E+17,23/8/2014 20:07,,FALSE,FALSE,,0,0,0,Jejaka Maskulin SapuraKencana Beraya☆☆☆ #salam  #aidilfitri  #sapura  #sapurakencana  #openhouse …  http:// instagram.com/p/sCkrcqNDv0/  ,/ak1zakiamani/status/503151506636689408,493345870,ak1zakiamani
321,5.05639E+17,30/8/2014 16:51,,FALSE,FALSE,,0,0,0,Zupa's mom and my mom. Met at last. #OldFriend  #Colleague  #Sapura   http:// instagram.com/p/sUP4dUROKq/  ,/mohdraqibasyraf/status/505639047986180096,335128388,mohdraqibasyraf
322,5.06327E+17,1/9/2014 14:24,,FALSE,FALSE,,4,0,12,Zojuist vertrokken vanuit de @HavenRotterdam  @De_Havenmeester  #waalhaven  de #sapura  #topázio  @IHCMerwede  #nlrtm pic.twitter.com/t68DgWQj41,/marcvanderstelt/status/506326671046488065,159047481,marcvanderstelt
323,5.06413E+17,1/9/2014 20:08,,FALSE,FALSE,,1,0,0,RT @marcvanderstelt : Just left #PortofRotterdam  #offshore   #sapura  #topázio  @IHCMerwede  #nlrtm pic.twitter.com/sWHunEqx16,/HavenRotterdam/status/506413185034113024,89652566,HavenRotterdam
324,5.0647E+17,1/9/2014 23:53,,FALSE,FALSE,,0,0,0,Bijzonder schip verliet vanmorgen @HavenRotterdam : pijpenlegger #sapura  Topazio van @SeadrillLtd  en  Sapura  Kencana.  pic.twitter.com/UVJ6NnuSVN,/RonaldLoch/status/506469865713315842,445843324,RonaldLoch
325,5.0826E+17,6/9/2014 22:28,,FALSE,FALSE,,0,0,0,"Curso de cbs/p,molezinha...pula aí! Haha #icn  #sapura @Praia De Itaipuaçu  http:// instagram.com/p/sm38MoENib/  ",/kayquecostaa/status/508260412890951680,123379777,kayquecostaa
326,5.11493E+17,15/9/2014 20:31,,FALSE,FALSE,,0,0,0,On a boat ride. #Mines  #Sapura @Bangunan  Sapura @Mines  http:// instagram.com/p/s91uq5ripG/  ,/zakiwho/status/511492511496691712,20877411,zakiwho
327,5.12244E+17,17/9/2014 22:18,,FALSE,FALSE,,0,0,0,Bye #Sapura  c u 2morrow  http:// instagram.com/p/tDLhZuR-p6/  ,/TootzT/status/512244121348878336,477432592,TootzT
328,5.12641E+17,19/9/2014 0:35,,FALSE,FALSE,,1,0,1,Ton de Boer explains the integrated ship life cycle approach of #IHC  #Sapura  vessels @STCGroupNL  #masterclass pic.twitter.com/TfC6Qic4Jo,/Maurice_Jansen/status/512641094677708801,42690326,Maurice_Jansen
329,5.1275E+17,19/9/2014 7:46,,FALSE,FALSE,,0,0,0,The Mines Lake morning view #Sapura   http:// instagram.com/p/tGxZPcx-qK/  ,/TootzT/status/512749617666985984,477432592,TootzT
330,5.14106E+17,23/9/2014 1:36,,TRUE,FALSE,,1,1,0,@ fotovlieger  @NL_RTM  @HavenRotterdam  Het is volgens mij het gedeelte wat helemaal bovenop de #sapura  gaat (zie foto).  pic.twitter.com/pogP74jjBT,/marcvanderstelt/status/514105858033463296,159047481,marcvanderstelt
331,5.1435E+17,23/9/2014 17:47,,FALSE,FALSE,,0,0,0,Budak comel duduk opis ari nie.. Anak #sapura  geram tengok peha dia..  Sexy ari nie ye..  #cute  #girls …  http:// instagram.com/p/tSJVNpD9xd/  ,/Ibzrk81/status/514350368172408832,635341509,Ibzrk81
332,5.14677E+16,26/3/2011 10:17,,FALSE,FALSE,,0,0,0,Come n look for ur dream job. #airasia  #cimb  #mrcb  #naza  #uem  #tnb #mas#bankislam #tm  #sapura #mrcb,/bnyouthjobfair/status/51467715776491521,236289742,bnyouthjobfair
333,5.14731E+17,24/9/2014 18:59,,FALSE,FALSE,,0,0,0,# sapura @mines  http:// instagram.com/p/tU2Yd4PQjo/  ,/charliemamat/status/514730910671839232,478454252,charliemamat
334,5.2073E+17,11/10/2014 8:17,,TRUE,FALSE,,0,0,1,"@99ersradio_bdg ka  @diazkillaz  n ka @gianluigich  play @mariyosband  Terukir Di Hati, @maleoband  Terlalu Cepat. #SAPURA",/ade_240490/status/520729949481607169,2613026909,ade_240490
335,5.20731E+17,11/10/2014 8:21,,FALSE,FALSE,,0,0,0,"@99ersRadio_Bdg ka @DiaZKillaZ  n ka @gianluigich  play @MariyosBand  Terukir Di Hati, @maleoband  Terlalu Cepat. #SAPURA",/ade_240490/status/520730920643334144,2613026909,ade_240490
336,5.23416E+17,18/10/2014 18:12,,FALSE,FALSE,,0,0,0,# KonvensyenICC  #Sapura  #IASB pic.twitter.com/wATC8GRieB,/MarulAkiFF/status/523416314270846976,574436599,MarulAkiFF
337,5.28142E+17,31/10/2014 19:10,,FALSE,FALSE,,0,0,0,For the 1st time im in the spectator seat while  SAPURA  is playing. #sapura  vs #maybank  #nationalleague …  http:// instagram.com/p/u0JDdpi8fb/  ,/dianasalwa/status/528142031491579904,65132426,dianasalwa
338,5.28157E+17,31/10/2014 20:08,,FALSE,FALSE,,0,0,0,# CIMBclassic  #sapura  #citygolfkl  #klgcc  @officialklgcc #citygolfmobilesimulators …  http:// instagram.com/p/u0PqVigOyX/  ,/currin_rick/status/528156561563070465,1254907124,currin_rick
339,5.31655E+17,10/11/2014 11:49,,FALSE,FALSE,,0,0,0,→SapuraKencana ↑ AD Project Migration← #monday  #blues  #sapurakencana  #project  #sapura  #energy …  http:// instagram.com/p/vNGc3StDkg/  ,/ak1zakiamani/status/531654745027383297,493345870,ak1zakiamani
340,5.3182E+17,10/11/2014 22:45,,FALSE,FALSE,,0,0,0,# sapura  #onix  langs Noordereiland wow wat groot #rotterdam  #merwede pic.twitter.com/FOJXzmFslY,/svd_fotografie/status/531820022025707521,1118611082,svd_fotografie
341,5.3208E+17,11/11/2014 15:59,,FALSE,FALSE,,0,1,0,Berchenta gila nak siapkan login page je pun. #Noob  #Internship  #Sapura   http:// instagram.com/p/vQH4kpSLQl/  ,/SakinahZL/status/532080107654234112,212673949,SakinahZL
342,5.32796E+17,13/11/2014 15:24,TRUE,FALSE,FALSE,['https://t.co/VJ4APz68Bq'],0,0,0,Experience the power and possibillities of #sheerleg  #cranes  in the #PortofRotterdam . #Bonn &Mees #IHC  #Sapura   https://www. youtube.com/watch?v=UlG2wd tss2Y   …,/PortOfRotterdam/status/532796168984887297,39569679,PortOfRotterdam
343,5.32836E+17,13/11/2014 18:01,,FALSE,FALSE,,3,0,1,"Keep calm n watch #bilahatiberbicara  #bhb  jgn lupa temu janji dgn #sapura  #mashitah  #tania  only@tv3,7pm! pic.twitter.com/GiXW37AWnF",/emeliehanif/status/532835741957505024,99323973,emeliehanif
344,5.34973E+17,19/11/2014 15:34,,FALSE,FALSE,,0,0,0,BTS  Sapura  Group Corporate Shoot. Tengah bkrja pon blh berpotoshuttt    #bts  #sapura  #sapuragroup …  http:// instagram.com/p/vkrYmmJcBA/  ,/qfedora/status/534972924072312832,335176587,qfedora
345,5.35647E+17,21/11/2014 12:11,,FALSE,FALSE,,1,1,0,Kami perampok SapuKencang :P  #muslimattopeng  #sitevisit  #sapura   http:// instagram.com/p/vpdxrumAc1/  ,/skeletontah/status/535646688120434688,268593537,skeletontah
346,5.35826E+17,22/11/2014 0:03,,FALSE,FALSE,,0,0,0,# TNB -MHL2014 #Sapura  #UniKL   Sama kuat dan sama hebat. Kedua dua pasukan terikat dengan 3 jaringan sama didalam...  http:// fb.me/6SniIzWZu  ,/DuniaSukan/status/535825901586763776,261941476,DuniaSukan
347,5.39033E+17,30/11/2014 20:26,,FALSE,FALSE,,2,0,4,# tnbmhl2014  #Juara  #THT (9)-(2)#Sapura   Pasukan Terengganu Hockey Team (THT) muncul Juara Liga TNB MHL 2014 kali...  http:// fb.me/3oB58Kixm  ,/DuniaSukan/status/539032803825180672,261941476,DuniaSukan
348,5.39595E+17,2/12/2014 9:39,,FALSE,FALSE,,0,0,1,TNB won over  SAPURA  in race for top three. #Hockey  #TNB  #Sapura  #MHL  #Tenaga   http:// fb.me/6kNPLJydH  ,/fadzil_hisham/status/539594753286086657,1056476622,fadzil_hisham
349,5.41465E+17,7/12/2014 13:32,,FALSE,FALSE,,0,0,0,One of the best tgings in my life! Love you! Deep Sea Celebration! #deepseasupply  #deepsea  #sapura …  http:// instagram.com/p/wSzvRqMyGW/  ,/_RodrigoCintra_/status/541465220145635328,164869083,_RodrigoCintra_
350,5.41992E+17,9/12/2014 0:26,,FALSE,FALSE,,0,0,0,Shadow in the beautiful morning. #work  #sapura  #mines  #selfie  #morning  #tb  #lasttuesday  #simple  #short …  http:// instagram.com/p/wWjVsCCVp7/  ,/FieyaMohtar/status/541992105925939200,288690909,FieyaMohtar
351,5.44315E+17,15/12/2014 10:14,,FALSE,FALSE,,0,0,0,Day 2  Empat gadishhd suda sedia utk aktiviti #deathmarch . Selfiee luuu   #guestambassador  #sapura …  http:// instagram.com/p/wnDfw8JcMy/  ,/qfedora/status/544314620828479488,335176587,qfedora
352,5.4501E+17,17/12/2014 8:18,,FALSE,FALSE,,0,0,0,"Busy mode til February 2015. #skpb  #work  #sapura @mines #trainings @PMO Level 5 ,  Sapura @Mines  http:// instagram.com/p/wr_uIsSVK_/  ",/ronnarose/status/545010005490274305,56557358,ronnarose
353,5.45183E+17,17/12/2014 19:43,,FALSE,FALSE,,4,1,4,Cantik tshirt #sapura  #bilahatiberbicara  @emeliehanif  hehehe,/qasehanita/status/545182518035501056,272498436,qasehanita
354,5.45184E+17,17/12/2014 19:51,,FALSE,FALSE,,7,1,4,Sapa nk jmpa #sapura  #zaidi  #bilahatiberbicara  @Idzham_Ismail  @emeliehanif  ? Dorg kat rasta tgk bola hahaha mohhhh!,/qasehanita/status/545184390372786176,272498436,qasehanita
355,5.45544E+17,18/12/2014 19:40,,FALSE,FALSE,,0,1,1,@ emeliehanif  #sapura  #bilahatiberbicara  tampar je #yuen  tu...kome kan biasa menampor Hahahaha,/qasehanita/status/545544129694801920,272498436,qasehanita
356,5.45545E+17,18/12/2014 19:43,,FALSE,FALSE,,0,0,1,Amboi bf #sapura  #bilahatiberbicara  besaqnya motorrr,/qasehanita/status/545544851278667776,272498436,qasehanita
357,5.52139E+17,6/1/2015 0:27,,FALSE,FALSE,,0,0,0,The IQ level is too damn high.. #Final  #Mechies  #internships  #Petronas  #Schlumberger  #Sapura …  http:// instagram.com/p/xepzwpPD1G/  ,/i_Discovery/status/552139434205130753,431629691,i_Discovery
358,5.53573E+17,9/1/2015 23:23,,FALSE,FALSE,,1,0,0,"Day 1 | Jerantut, Pahang. #Sapura  #csr  #Floodvictimmission   http:// instagram.com/p/xo1nSNSPlZ/  ",/izzatshvkri_/status/553572766692438016,270406459,izzatshvkri_
359,5.53576E+17,9/1/2015 23:38,,FALSE,FALSE,,0,0,0,Pengagihan barang-barang keperluan ke penduduk kampung. #csr  #Sapura  #Floodvictimmission   http:// instagram.com/p/xo3SgTyPn5/  ,/izzatshvkri_/status/553576451090698242,270406459,izzatshvkri_
360,5.55261E+17,14/1/2015 15:12,,FALSE,FALSE,,2,1,2,Rindu giler kat dorang smpai sanggup p set nak jumpa.. Hye #Sapura  rindu #Masitah  tak??..…  http:// instagram.com/p/x01X_wSqWn/  ,/LiaNatalia_Alia/status/555261091362914304,299059347,LiaNatalia_Alia
361,5.5536E+17,14/1/2015 21:46,,FALSE,FALSE,,0,0,0,# Proride  #Sapura  #MadeInMalaysia   http:// instagram.com/p/x1idxXtsih/  ,/aul149/status/555360245879676929,520425879,aul149
362,5.60696E+17,29/1/2015 15:07,,FALSE,FALSE,,3,3,2,Aiskrim nyoo Kelapa !!!!!!   #Sapura  KB  pic.twitter.com/NXbJJimQVU,/baihaqi_PokCek/status/560695812364042240,1019127048,baihaqi_PokCek
363,5.66071E+17,13/2/2015 11:08,,FALSE,FALSE,,0,0,0,Mac Book Pro is not all to good now... At  Sapura  trying to figure out the fault #Sapura  #MacBookPro  #laptop  #solveit  #please,/Phenjx/status/566071405960114176,3015804467,Phenjx
364,5.66429E+17,14/2/2015 10:49,,FALSE,FALSE,,0,0,0,Job. #ROV  #Thypoon  #Sapura  #WorkHard @ Sapura  Topazio  http:// instagram.com/p/zEL_qnkNpc/  ,/kayquecostaa/status/566429094414647296,123379777,kayquecostaa
365,5.7752E+17,17/3/2015 1:21,,FALSE,FALSE,,0,0,0,"Idea, please come to my life. #sapura",/mhfzlmrn/status/577520113806483457,282913426,mhfzlmrn
366,5.78328E+17,19/3/2015 6:51,,FALSE,FALSE,,0,0,0,LIMA 2015:  Sapura  connects the network-centric dots  http://www. shephardmedia.com/news/digital-b attlespace/lima-2015-sapura-connects-network-centric-dots/   …  #LIMA15  #Malaysia  #Sapura  #LIMA2015,/ShephardNews/status/578328000992829441,137384014,ShephardNews
367,5.80208E+17,24/3/2015 11:20,,FALSE,FALSE,,1,0,0,Critical Communication Asia Exhibition (CCA) 2015  #sapura  #sapuragroup  #cca  #exhibition  #exhibitor …  https:// instagram.com/p/0mFseJpcCo/  ,/qfedora/status/580207516144963584,335176587,qfedora
368,5.80248E+17,24/3/2015 14:01,,FALSE,FALSE,,0,0,0,# sapura  #malaysia  #community  #bottle  #botol  #air  #minuman  #imjustregularperson   https:// instagram.com/p/0mYHxEIsf0/  ,/amtzone/status/580248034950397952,238793369,amtzone
369,5.80649E+17,25/3/2015 16:34,,FALSE,FALSE,,0,0,0,It's a wrapped!!   #cca  #cca2015  #sapura  #sapuragirls  #sapuragroup  #sapurasecuredtechnologies  #sst …  https:// instagram.com/p/0pOaHnpcPd/  ,/qfedora/status/580648887922331649,335176587,qfedora
370,5.80879E+17,26/3/2015 7:49,,FALSE,FALSE,,0,0,0,# Sapura  Industrial profit down to RM54m - The Star Online  http:// 757l.tk/1CZFrtG  ,/757LiveMY/status/580879302583037952,2426406268,757LiveMY
371,5.81483E+17,27/3/2015 23:46,,FALSE,FALSE,,0,0,0,We're  sapura  internvangers!   #internlife  #sapura  #svvisit  #sempoi   https:// instagram.com/p/0vJfaSlN3U/  ,/thisisderul/status/581482500951826432,402181391,thisisderul
372,5.83807E+17,3/4/2015 9:43,,FALSE,FALSE,,0,0,0,Usrah Spring Design #industrialtraining  #sapura  #bangi,/One_Kening/status/583806901160316929,918553916,One_Kening
373,5.86108E+17,9/4/2015 18:06,,FALSE,FALSE,,1,0,0,Lepak rmh sewa mbe sume isap rokok dunhill je . gaji sume nk dkt 3/4k mmg tak heran la .jelesnya   #kencana  #sapura  #hl,/syahrul_hazni/status/586107977142177794,166437723,syahrul_hazni
374,5.87905E+17,14/4/2015 17:08,,FALSE,FALSE,,0,0,0,Assalamualaikum duniaaa....!!!  Esok pagi kami ade delivery ke bangunan #sapura  #mines …  https:// instagram.com/p/1cyNGeyQrE/  ,/fye_za86/status/587905218551140353,894036078,fye_za86
375,5.88208E+17,15/4/2015 13:13,,FALSE,FALSE,,0,0,0,Alhamdulillah... licin!!!  Tq ye kpd yg membeli td kt  #sapura  #mines  #mwbp ....…  https:// instagram.com/p/1e8EZpSQnx/  ,/fye_za86/status/588208385687945216,894036078,fye_za86
376,5.88645E+17,16/4/2015 18:09,,FALSE,FALSE,,0,1,0,Ligt echt weer eens een bakbeest voor de deur! #sapura   https:// instagram.com/p/1iC0OZg-Rr/  ,/NadineVos/status/588645434320691200,95921506,NadineVos
377,5.89038E+17,17/4/2015 20:08,,FALSE,FALSE,,0,0,1,The '#Sapura  Onyx' was berthed for a shortwhile in #Rotterdam  this week. pic.twitter.com/nwo5QKiUjY,/powerfulpeople/status/589037638084091904,177922054,powerfulpeople
378,5.89073E+17,17/4/2015 22:27,,FALSE,FALSE,,1,0,1,Best n beetje trots @JackRoubos  #tewaterlating  #IHC  #Seadrill  #Sapura  @royalihc pic.twitter.com/zmopD3Fu14,/NicoleRoubos/status/589072777963012097,237824472,NicoleRoubos
379,5.89087E+17,17/4/2015 23:23,,FALSE,FALSE,,0,0,0,Ja hoor 3 keer scheepsrecht #sapura   pic.twitter.com/kBASzeYGPu,/Maria0180/status/589086749508403200,442115723,Maria0180
380,5.89089E+17,17/4/2015 23:33,,FALSE,FALSE,,0,0,0,En daar gaat de #sapura  Goede vaart gewenst #gemkadij pic.twitter.com/IgKVRPrqxx,/Maria0180/status/589089219433406464,442115723,Maria0180
381,5.8909E+17,17/4/2015 23:37,,FALSE,FALSE,,0,0,0,Tewaterlating #sapura  #gemkadij pic.twitter.com/vE7Gdx7luJ,/Maria0180/status/589090326557646849,442115723,Maria0180
382,5.89091E+17,17/4/2015 23:39,TRUE,FALSE,FALSE,['https://t.co/50VND6fnJq'],1,0,3,De  Sapura  Ônix is al weer uitgevaren maar de aankomst was ook indrukwekkend  https:// vimeo.com/125257704    @NL_RTM  #sapura  #Ônix  #pijpenlegger,/jaccovangiessen/status/589090725125566466,14183843,jaccovangiessen
383,5.89116E+17,18/4/2015 1:21,,FALSE,FALSE,,0,0,1,En daar is dan een filmpje van de tewaterlating #sapura   http:// youtu.be/qH1T395Ey4Q  ,/Maria0180/status/589116404911239168,442115723,Maria0180
384,5.89145E+17,18/4/2015 3:14,,FALSE,FALSE,,0,0,0,Check our show  http:// youtu.be/bR8Li5beYI4    #launch  #sapura  jade #doopceremonie  #tewaterlating  @showeffects pic.twitter.com/AiaD9hSMd8,/showeffects/status/589145021384896512,219963687,showeffects
385,5.90146E+17,20/4/2015 21:32,,FALSE,FALSE,,0,0,1,# Sapura  Jade te water gelaten bij IHC Krimpen. Foto gemaakt door Jan van Heteren  pic.twitter.com/0gvUIsC9G6,/RMNRepair/status/590146019708506112,301469764,RMNRepair
386,5.91827E+17,25/4/2015 12:53,,FALSE,FALSE,,0,0,0,At #Sapura  #TheMines  for #Wedding  #SamAida  #Bunkface ... Congratulations both.. Semoga pasangan…  https:// instagram.com/p/14p1gKsYtN/  ,/Tuah_Alwi/status/591827464885768192,264647064,Tuah_Alwi
387,5.9216E+17,26/4/2015 10:53,,FALSE,FALSE,,0,0,0,"Noc family day #sapura @Aman Rimba, Janda Baik  https:// instagram.com/p/17A4SGGhHM/  ",/Katz891108/status/592159612801064961,1886301428,Katz891108
388,5.93203E+17,29/4/2015 7:59,,FALSE,FALSE,,0,0,0,Selfie in the m0rning. #trainer  #kuka  #sapura   https:// instagram.com/p/2CbToBqa9u/  ,/aScun29/status/593202888970764288,2251415370,aScun29
389,5.93797E+17,30/4/2015 23:19,,FALSE,FALSE,,1,0,0,"Senang same"", sukhe same"",Sakit pun same"". hidup same"", mati pun same"" o_O  jinye #sapura &nurwi :-D",/deszy_noviyanti/status/593796820444164096,2894697464,deszy_noviyanti
390,5.95745E+17,6/5/2015 8:20,,FALSE,FALSE,,1,0,0,Tq miss beri kmi masa tambahan..  Case mergers and acquisitions  #sapura  kencana holding #alhamdulillah ..,/shah_XpDc/status/595744905101766658,2787431906,shah_XpDc
391,5.9655E+17,8/5/2015 13:37,,FALSE,FALSE,,0,0,0,Kesini lagi kita...   Tq pada yg membeli n memborong td...    #sapura  #mines  #mwbp …  https:// instagram.com/p/2aNMFoSQpb/  ,/fye_za86/status/596549544361484290,894036078,fye_za86
392,5.96653E+17,8/5/2015 20:28,,FALSE,FALSE,,0,0,0,SST Bowling Tournament  #nmc  #sapura  #bowling @Wangsa Walk SuperBowl  https:// instagram.com/p/2a8ML3mhLs/  ,/Katz891108/status/596652906285248513,1886301428,Katz891108
393,5.97424E+17,10/5/2015 23:32,,FALSE,FALSE,,0,0,0,"Borak punya borak, rupanya orang #sapura ...  Ruginya tak bawak resume.. haha..",/Fawie_akmal/status/597424052152573952,1940204923,Fawie_akmal
394,5.99154E+16,18/4/2011 17:45,,FALSE,FALSE,,0,0,0,Service status - Repair in progress.. Nah! that means i need to wait for tomorrow again? #applefail  #sapura,/itsalways_grey/status/59915416478289920,59382810,itsalways_grey
395,5.99512E+17,16/5/2015 17:50,,FALSE,FALSE,,1,0,0,Kassal dengan biok sorang-sorang malar bunyi an sampat nak latihan drama... Dah hebat-hebatnye kali ea  jitak #adnan  #sapura  :-D,/deszy_noviyanti/status/599512312244883456,2894697464,deszy_noviyanti
396,6.01906E+17,23/5/2015 8:21,,TRUE,FALSE,,0,0,1,@99ersRadio_Bdg req @Hanindhiya_tys  - Yang Terbaik ya kaka... lagi galau nih.. dtunggu lagunga #SAPURA  #RequestAntiGalau,/try_fandyzoe/status/601905768745447424,2833243417,try_fandyzoe
397,6.0668E+16,20/4/2011 19:35,,FALSE,FALSE,,0,0,0,I heart this day! :) the replacement cahrger is ready for pick-up #go  #sapura  #mac  #apple  #techsupport   http://twitpic.com/4n5d9a,/itsalways_grey/status/60667972636782592,59382810,itsalways_grey
398,6.10478E+17,16/6/2015 0:03,,FALSE,FALSE,,0,0,0, it the view #Sapura @Mines  https:// instagram.com/p/39K-uLR-ht/  ,/TootzT/status/610477697261830144,477432592,TootzT
399,6.11724E+17,19/6/2015 10:35,,FALSE,FALSE,,0,0,0,# Proride  #Sapura  #Proton  #Inspira  #Absorber  #service  #suspension  #Normalservice  #Kakimotor  #Kakimotorsb   https:// instagram.com/p/4GBr74oP2s/  ,/kakimotor/status/611723900549001216,66692028,kakimotor
400,6.14311E+17,26/6/2015 13:56,,FALSE,FALSE,,0,0,0,nasib baik ada bilik aircond ni.. huuuuu sejuk sikit ...  #Sapura  kencana,/ImKeita/status/614311201934159872,1623698084,ImKeita
401,6.16944E+17,3/7/2015 20:19,,FALSE,FALSE,,0,0,0,makan lagi makan free #sapura  #puasepenuh @ Sapura  Mines  https:// instagram.com/p/4rHqqYiBr7/  ,/hairuljohan/status/616944338912866304,123505219,hairuljohan
402,6.1766E+17,5/7/2015 19:43,,FALSE,FALSE,,0,0,0,Family   #sapura @Sukiya Paradigm Mall  https:// instagram.com/p/4wNJrsAyHE/  ,/rizalzakri/status/617660088111747072,493908712,rizalzakri
